iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
ZAF,Africa,South Africa,2020-02-07,,,,,,,,,,,,,,,,,,,,,,,42.0,0.001,,,,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-11,,,,,,,,,,,,,,,,,,,,,,,61.0,0.001,,,,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-13,,,,,,,,,,,,,,,,,,,,,,,67.0,0.001,,,,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-14,,,,,,,,,,,,,,,,,,,,,,4.0,71.0,0.001,0.0,4.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-19,,,,,,,,,,,,,,,,,,,,,,,95.0,0.002,,4.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-20,,,,,,,,,,,,,,,,,,,,,,11.0,106.0,0.002,0.0,6.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-24,,,,,,,,,,,,,,,,,,,,,,,116.0,0.002,,4.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-26,,,,,,,,,,,,,,,,,,,,,,,121.0,0.002,,4.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-02,,,,,,,,,,,,,,,,,,,,,,,160.0,0.003,,6.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-03,,,,,,,,,,,,,,,,,,,,,,4.0,164.0,0.003,0.0,6.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,people tested,,,,,,,,,,2.78,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-05,1.0,1.0,,,,,0.017,0.017,,,,,,,,,,,,,,,,,,8.0,0.0,,,people tested,,,,,,,,,,13.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-06,1.0,0.0,,,,,0.017,0.0,,,,,,,,,,,,,,,200.0,0.003,,9.0,0.0,,,people tested,,,,,,,,,,13.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-07,1.0,0.0,,,,,0.017,0.0,,,,,,,,,,,,,,41.0,241.0,0.004,0.001,14.0,0.0,,,people tested,,,,,,,,,,13.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-08,3.0,2.0,,,,,0.051,0.034,,,,,,,,,,,,,,,,,,27.0,0.0,,,people tested,,,,,,,,,,13.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-09,3.0,0.0,,,,,0.051,0.0,,,,,,,,,,,,,,,,,,40.0,0.001,,,people tested,,,,,,,,,,13.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-10,7.0,4.0,1.0,,,0.0,0.118,0.067,0.017,,,0.0,,,,,,,,,,,,,,54.0,0.001,0.019,54.0,people tested,,,,,,,,,,13.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-11,13.0,6.0,1.857,,,0.0,0.219,0.101,0.031,,,0.0,,,,,,,,,,,645.0,0.011,,67.0,0.001,0.028,36.1,people tested,,,,,,,,,,13.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-12,17.0,4.0,2.286,,,0.0,0.287,0.067,0.039,,,0.0,,,,,,,,,,203.0,848.0,0.014,0.003,94.0,0.002,0.024,41.1,people tested,,,,,,,,,,13.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-13,24.0,7.0,3.286,,,0.0,0.405,0.118,0.055,,,0.0,,,,,,,,,,76.0,924.0,0.016,0.001,103.0,0.002,0.032,31.3,people tested,,,,,,,,,,13.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-14,38.0,14.0,5.286,,,0.0,0.641,0.236,0.089,,,0.0,,,,,,,,,,93.0,1017.0,0.017,0.002,111.0,0.002,0.048,21.0,people tested,,,,,,,,,,13.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-15,51.0,13.0,6.857,,,0.0,0.86,0.219,0.116,,,0.0,,,,,,,,,,459.0,1476.0,0.025,0.008,162.0,0.003,0.042,23.6,people tested,,,,,,,,,,19.44,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-16,62.0,11.0,8.429,,,0.0,1.045,0.185,0.142,,,0.0,,,,,,,,,,929.0,2405.0,0.041,0.016,280.0,0.005,0.03,33.2,people tested,,,,,,,,,,38.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-17,62.0,0.0,7.857,,,0.0,1.045,0.0,0.132,,,0.0,,,,,,,,,,506.0,2911.0,0.049,0.009,338.0,0.006,0.023,43.0,people tested,,,,,,,,,,38.89,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-18,116.0,54.0,14.714,,,0.0,1.956,0.91,0.248,,,0.0,,,,,,,,,,159.0,3070.0,0.052,0.003,346.0,0.006,0.043,23.5,people tested,,,,,,,,,,55.56,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-19,150.0,34.0,19.0,,,0.0,2.529,0.573,0.32,,,0.0,2.29,,,,,,,,,1762.0,4832.0,0.081,0.03,569.0,0.01,0.033,29.9,people tested,,,,,,,,,,55.56,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-20,202.0,52.0,25.429,,,0.0,3.406,0.877,0.429,,,0.0,2.33,,,,,,,,,1606.0,6438.0,0.109,0.027,788.0,0.013,0.032,31.0,people tested,,,,,,,,,,55.56,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-21,240.0,38.0,28.857,,,0.0,4.047,0.641,0.487,,,0.0,2.37,,,,,,,,,987.0,7425.0,0.125,0.017,915.0,0.015,0.032,31.7,people tested,,,,,,,,,,55.56,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-22,274.0,34.0,31.857,,,0.0,4.62,0.573,0.537,,,0.0,2.44,,,,,,,,,1890.0,9315.0,0.157,0.032,1120.0,0.019,0.028,35.2,people tested,,,,,,,,,,55.56,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-23,402.0,128.0,48.571,,,0.0,6.778,2.158,0.819,,,0.0,2.58,,,,,,,,,3500.0,12815.0,0.216,0.059,1487.0,0.025,0.033,30.6,people tested,,,,,,,,,,55.56,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
ZAF,Africa,South Africa,2020-03-24,554.0,152.0,70.286,,,0.0,9.341,2.563,1.185,,,0.0,2.53,,,,,,,,,2714.0,15529.0,0.262,0.046,1803.0,0.03,0.039,25.7,people tested,,,,,,,,,,55.56,59308690.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,
